subject	roi	n_voxels	mode	sigma_AF	g_HP	g_LP	g_HP_over_g_LP	log_g_HP_over_g_LP	r2	loss	success
03	V1	446	suppression	3.5001485209923757	0.3490371330316157	0.0010000000000000002	349.0371330316156	5.855178314913913	0.015669778614379237	115.52938146807219	True
03	V1	446	attraction	2.5379744956612442	0.0010000000000000002	0.5029903540444894	0.001988109696257814	-6.220570993065939	0.013688364409884413	115.76193712114876	True
03	V2	421	suppression	3.747628614044946	0.3078609830897871	0.0010000000000000002	307.860983089787	5.729648327478288	0.010555531238724325	123.72282465871831	True
03	V2	421	attraction	2.5836184537750153	0.0010000000000000002	0.39390986164047204	0.0025386518525720905	-5.976122105562101	0.008961105892726251	123.92219593597785	True
03	V3	493	suppression	2.196551868523622	0.2605144153493571	0.0010000000000000002	260.514415349357	5.562658196895989	0.007289481655649022	178.4951134654445	True
03	V3	493	attraction	2.3106782321280073	0.0010000000000000002	0.3309391711238307	0.0030217033438626117	-5.801934585448942	0.0070444584785217534	178.53917005494847	True
03	V3AB	252	suppression	2.3438406008506343	0.0010000000000000002	0.10639671089203648	0.009398786782184709	-4.667174663760907	0.002180468934792734	229.91750364959466	True
03	V3AB	252	attraction	2.3501650082227235	0.12195576267554406	0.0010000000000000002	121.95576267554404	4.80365837795748	0.002249187989552537	229.9016694100036	True
03	hV4	168	suppression	1.5758532693559801	0.41067837572287186	0.0010000000000000002	410.67837572287175	6.017810367331075	0.014584624932715728	90.41565128682345	True
03	hV4	168	attraction	2.1709221199239317	0.0010000000000000002	0.41112655355015076	0.0024323410671600334	-6.018901083280192	0.01363495004739479	90.50278761069212	True
03	LO	418	suppression	7.999999999999998	0.15466956501564985	0.0010000000000000002	154.66956501564982	5.041291002707888	0.001514661805192663	173.18336914221095	True
03	LO	418	attraction	4.225092649343205	0.0010000000000000002	0.06872402549849453	0.014550952054196917	-4.230098854227161	0.0010398022949466013	173.26573166342968	True
03	TO	288	suppression	1.6728267419055496	0.0010000000000000002	0.049390272282803245	0.020246901946077776	-3.899753487450948	0.0003325395237554485	232.31216951453519	True
03	TO	288	attraction	1.5424822325563576	0.06133593941540326	0.0010000000000000002	61.335939415403246	4.116365958506713	0.0003653469307738355	232.3045454193216	True
03	VO	159	suppression	7.999999999999998	0.41852559144418006	0.0010000000000000002	418.52559144417995	6.036738038464174	0.017995194420364236	147.04197087862508	True
03	VO	159	attraction	2.4876616664757556	0.0010000000000000002	0.3017629381258021	0.003313859568742367	-5.7096417360287965	0.013786452739263932	147.67217316296393	True
04	V1	536	suppression	6.267392133214466	0.0010000000000000002	0.049331622146232004	0.02027097339381493	-3.8985652982693972	0.0001769936780157133	135.30431971181434	True
04	V1	536	attraction	0.6962543657842878	0.2805705871531705	0.0010000000000000002	280.57058715317044	5.636825340909689	0.0004570173500082486	135.2664245921756	True
04	V2	534	suppression	0.7888400600646441	0.42474633333941963	0.0010000000000000002	424.74633333941955	6.051492128000171	0.0018514816625287978	143.18795397100928	True
04	V2	534	attraction	0.9048779465587272	0.0010000000000000002	0.1400507219435734	0.007140270225832191	-4.942004656591606	0.0006653376151735113	143.35811055205454	True
04	V3	474	suppression	0.5	0.0010000000000000002	0.3180472747178676	0.003144186664976385	-5.762200034365786	0.0006650140592615594	166.37858366099758	True
04	V3	474	attraction	0.5	0.9651602077343788	0.0010000000000000002	965.1602077343786	6.872294105937055	0.0019165724631499126	166.17021257668904	True
04	V3AB	162	suppression	7.999999999999998	0.17506552671139738	0.0010000000000000002	175.06552671139735	5.165160342189811	0.0013562906076880488	204.9696510087395	True
04	V3AB	162	attraction	3.2211623906010045	0.0010000000000000002	0.06588751811105821	0.01517738152337788	-4.187949017059803	0.000757478282171653	205.09255605708304	True
04	hV4	196	suppression	7.999999999999998	0.17505057274355393	0.0010000000000000002	175.0505727435539	5.165074919280806	0.001013807473814854	105.79990667401651	True
04	hV4	196	attraction	7.999999999999998	0.0010000000000000002	0.12515451023762109	0.00799012355288977	-4.82954905588299	0.0004703544489740308	105.85746230365386	True
04	LO	231	suppression	2.3344412576282365	0.1920475396072281	0.0010000000000000002	192.04753960722803	5.257742943500415	0.006993861863398454	123.20993151130887	True
04	LO	231	attraction	2.191252423807306	0.0010000000000000002	0.22991618642984343	0.004349411042032658	-5.437714835684125	0.0066614310348189765	123.25117876854978	True
04	TO	87	suppression	1.0674245279780827	0.6332633703319258	0.0010000000000000002	633.2633703319257	6.450886402487435	0.017332735666132804	90.41044357663901	True
04	TO	87	attraction	1.5531819250187409	0.0010000000000000002	0.36830540213811497	0.002715138019140428	-5.908912491109169	0.014792910438925166	90.6441205634822	True
05	V1	490	suppression	2.0851067519289637	0.1611646882994988	0.0010000000000000002	161.16468829949875	5.082426750862402	0.002668708815958043	135.37405009035845	True
05	V1	490	attraction	2.292050882299454	0.0010000000000000002	0.18066687292182246	0.005535049031554981	-5.1966548544045885	0.002552607403514595	135.38980926543158	True
05	V2	444	suppression	1.5119388927349386	0.2487890084812515	0.0010000000000000002	248.78900848125144	5.5166051817591235	0.005432262729111015	101.33431395256841	True
05	V2	444	attraction	2.24379889835797	0.0010000000000000002	0.22153259784925844	0.004514008365849837	-5.400569747276628	0.0042900473986680066	101.45069175425958	True
05	V3	452	suppression	1.7920245178591434	0.16995906028842334	0.0010000000000000002	169.9590602884233	5.135557586215223	0.002803494672967588	136.15165049597675	True
05	V3	452	attraction	2.2380511597024406	0.0010000000000000002	0.16453521352306033	0.006077726333395774	-5.103124611266976	0.0025262608784344387	136.189502452434	True
05	V3AB	152	suppression	0.5	0.0010000000000000002	0.8421300784638162	0.0011874650075724225	-6.735934489797081	0.0035620754767012874	123.19175555957753	True
05	V3AB	152	attraction	0.5	1.830078630943181	0.0010000000000000002	1830.0786309431805	7.512114212640894	0.007066231718152349	122.75852921550204	True
05	hV4	294	suppression	2.6396331589719413	0.27134344627681967	0.0010000000000000002	271.3434462768196	5.603385347930363	0.011345204361583039	139.55788489433564	True
05	hV4	294	attraction	2.3695384147929586	0.0010000000000000002	0.3753874888767332	0.0026639140345148062	-5.927958796150934	0.010957013639793955	139.61268165080463	True
05	LO	404	suppression	0.9273595304912013	0.8958459690332509	0.0010000000000000002	895.8459690332506	6.797768488635684	0.014013111928129374	99.68989581884327	True
05	LO	404	attraction	0.983595226959092	0.0010000000000000002	0.5023390250221429	0.0019906874644189166	-6.219275240396139	0.007031875531161247	100.39574570135179	True
05	TO	121	suppression	0.9097359294318113	0.17462513148238532	0.0010000000000000002	174.62513148238529	5.162641570518204	0.0005962215970914952	63.06041357730989	True
05	TO	121	attraction	0.9387408148517408	0.0010000000000000002	0.1209848258617967	0.008265499353962947	-4.795665131631885	0.00042167094980360975	63.07142737998506	True
05	VO	61	suppression	0.5	0.0010000000000000002	0.1861955572519319	0.005370697425647757	-5.226797504472016	8.487345637486765e-05	58.356227418668496	True
05	VO	61	attraction	0.5	0.4567096317803975	0.0010000000000000002	456.7096317803974	6.124047809919072	0.00021236205889529902	58.3487870332953	True
06	V1	433	suppression	2.797611935624597	0.0010000000000000002	0.24684569706768364	0.004051113760049891	-5.508763433188486	0.00798711012749631	152.61248463452316	True
06	V1	433	attraction	6.799780450845528	2.0	0.0010000000000000002	1999.9999999999995	7.600902459542082	0.011520613448936068	152.06888613206965	True
06	V2	412	suppression	2.40823072171163	0.0010000000000000002	0.2893408157927827	0.0034561318190108738	-5.667605286692813	0.011444300472340463	130.1189925373036	True
06	V2	412	attraction	1.7200227189110155	0.5570323700957711	0.0010000000000000002	557.032370095771	6.322623353311866	0.01257909520842515	129.96962478001234	True
06	V3	433	suppression	2.772074980169348	0.0010000000000000002	0.19347668119389222	0.005168581525325279	-5.265156994581967	0.0065435588683728785	184.10068618237176	True
06	V3	433	attraction	7.999999999999998	1.9091064900619092	0.0010000000000000002	1909.1064900619087	7.554390605334885	0.00877430933621115	183.6872984636683	True
06	hV4	146	suppression	5.7440832852776005	0.0010000000000000002	0.10646412247074792	0.0093928356031372	-4.667808050184329	0.001956751726283734	89.28972243936686	True
06	hV4	146	attraction	7.999999999999998	0.5627208868693762	0.0010000000000000002	562.720886869376	6.332783744764692	0.0036510211147452454	89.13814499651062	True
06	LO	261	suppression	2.433573368247382	0.0010000000000000002	0.3232881637856312	0.003093215626239534	-5.778544073438348	0.024206588669200668	98.93360537926071	True
06	LO	261	attraction	1.9452437630537402	0.59075263781575	0.0010000000000000002	590.75263781575	6.381397381255102	0.024898708424747285	98.86343283866418	True
06	TO	70	suppression	2.341384613791867	0.0010000000000000002	0.17434309170667645	0.005735816602830758	-5.161025149203155	0.010428979404152994	34.87566724384338	True
06	TO	70	attraction	2.5161694692552032	0.2133433080763544	0.0010000000000000002	213.34330807635436	5.362902643200463	0.010980018040646966	34.85624686902956	True
07	V1	551	suppression	2.4014944510499747	0.0010000000000000002	0.31000864660146504	0.003225716479081182	-5.736600189353	0.01609339667999199	188.44896819240384	True
07	V1	551	attraction	2.11288355335155	0.506611276939597	0.0010000000000000002	506.61127693959685	6.227743997366402	0.016913356836313898	188.29192010989647	True
07	V2	404	suppression	2.5451329201825654	0.0010000000000000002	0.36177247345289304	0.0027641682918980066	-5.891015487847041	0.020837672577237787	155.7576107165292	True
07	V2	404	attraction	2.5334161750865754	0.6319543234192443	0.0010000000000000002	631.9543234192441	6.448817118464217	0.020982730273446326	155.734536054091	True
07	V3	611	suppression	2.4665236710574177	0.0010000000000000002	0.1958618895457263	0.005105638479845964	-5.277409765676554	0.007971793907599056	188.7305627793093	True
07	V3	611	attraction	2.5044759415198414	0.2523967395894996	0.0010000000000000002	252.39673958949953	5.531002212950897	0.008057067086401748	188.7143397980205	True
07	V3AB	273	suppression	2.2809441005417117	0.0010000000000000002	0.29291514581329897	0.0034139579816654126	-5.67988296234075	0.03686714691559578	192.2162156890643	True
07	V3AB	273	attraction	2.9360459130887944	0.4010290630422529	0.0010000000000000002	401.0290630422528	5.994033901094876	0.038620996395083096	191.86619304290946	True
07	hV4	238	suppression	7.999999999999998	0.0010000000000000002	0.05014336356546947	0.019942818528604578	-3.914886173955809	0.0002551079018079383	144.2020912287844	True
07	hV4	238	attraction	7.999999999999998	0.1281732519503898	0.0010000000000000002	128.17325195038978	4.853382879584879	0.0005268808259254465	144.1628910045003	True
07	LO	415	suppression	1.8442312306043327	0.0010000000000000002	0.24392819325963463	0.004099567117014681	-5.496873892061895	0.008076320478531462	145.84755490485355	True
07	LO	415	attraction	7.999999999999998	1.6938504761721882	0.0010000000000000002	1693.8504761721879	7.4347596045938245	0.01420284504989322	144.946741014385	True
07	TO	163	suppression	2.3678724452144366	0.0010000000000000002	0.07985236764762141	0.012523110202729068	-4.380179525412685	0.0025801145215700316	96.71171071188698	True
07	TO	163	attraction	2.65390810708463	0.08507533339358911	0.0010000000000000002	85.07533339358909	4.4435371391990275	0.002661421344051118	96.7038270492398	True
07	VO	69	suppression	1.1993555996143703	0.0010000000000000002	0.184578948860509	0.005417735912862554	-5.218077279057476	0.0025118213060358885	51.98446212366235	True
07	VO	69	attraction	0.84481985852198	0.6004861586395411	0.0010000000000000002	600.486158639541	6.397739591528396	0.00445787427107136	51.883042859943366	True
08	V1	649	suppression	0.5940715860257211	0.0010000000000000002	0.2854722828951925	0.00350296704765253	-5.654144941704401	0.0014358775755634046	176.25348018677062	True
08	V1	649	attraction	0.5	1.3064059555078633	0.0010000000000000002	1306.405955507863	7.1750351003628445	0.0043370030185536645	175.74141146298757	True
08	V2	504	suppression	2.449600340731215	0.0010000000000000002	0.1516907646185851	0.006592359149315545	-5.02184400525661	0.0028482106181372258	169.14353581143587	True
08	V2	504	attraction	2.2952243682704783	0.19119433239890324	0.0010000000000000002	191.19433239890319	5.253290357912809	0.0029298813438998206	169.129682278328	True
08	V3	547	suppression	7.376136034987939	0.1854443504789296	0.0010000000000000002	185.44435047892955	5.222754839621093	0.0009649296547385999	167.43799231874206	True
08	V3	547	attraction	2.894597987205441	0.0010000000000000002	0.08871911892742251	0.011271527626621938	-4.485475412057526	0.0008085032169911077	167.46420934501018	True
08	V3AB	73	suppression	1.3059372796354978	0.0010000000000000002	0.21733783533992937	0.004601131682552835	-5.381452987798272	0.0034382502724302766	92.52914601065561	True
08	V3AB	73	attraction	0.5	1.8407365485925575	0.0010000000000000002	1840.736548592557	7.517921068653231	0.00616285059329158	92.27617127930698	True
08	hV4	120	suppression	0.9014784523555552	0.8003507065913146	0.0010000000000000002	800.3507065913144	6.685050014845212	0.0069363184940548495	79.62959134908057	True
08	hV4	120	attraction	1.644647485890415	0.0010000000000000002	0.2560330451553311	0.0039057458360240824	-5.545306518787127	0.003443794086565699	79.90964216205896	True
08	LO	219	suppression	7.543191909723238	0.292040090536241	0.0010000000000000002	292.04009053624094	5.676891089200989	0.00371507867016041	91.22055965823958	True
08	LO	219	attraction	3.230732125220436	0.0010000000000000002	0.15231507803047897	0.006565338198493359	-5.025951257170646	0.0027664583340440974	91.30741601439944	True
08	TO	78	suppression	1.9654969897677637	0.0010000000000000002	0.30840128191645866	0.0032425286749323094	-5.731401798348689	0.015452622413048012	40.8720755856979	True
08	TO	78	attraction	1.5099810574081374	0.6298244781390714	0.0010000000000000002	629.8244781390713	6.445441174439223	0.017441992354991	40.78948973915967	True
09	V1	487	suppression	5.510639807908207	0.15161101876258679	0.0010000000000000002	151.61101876258675	5.0213181536975	0.0017258818290231126	142.39033387820078	True
09	V1	487	attraction	0.6519410630710499	0.46226460398987634	0.0010000000000000002	462.2646039898762	6.136137463039948	0.0017525892423736478	142.3865244260325	True
09	V2	498	suppression	1.0905223995982158	0.0010000000000000002	0.05180849949478155	0.019301852200925566	-3.9475542187161494	0.0002934085567503075	126.27864093854679	True
09	V2	498	attraction	1.0131263768115442	0.15383513728666734	0.0010000000000000002	153.8351372866673	5.035881491879934	0.0007990684887553279	126.21476814873304	True
09	V3	565	suppression	1.4573652772842371	0.0010000000000000002	0.1171027086806939	0.008539512119456763	-4.763051401682806	0.002045238331009447	177.6389347637293	True
09	V3	565	attraction	0.8662612336892508	0.4943648499264663	0.0010000000000000002	494.36484992646615	6.2032738071889595	0.004488183676032653	177.2040831798257	True
09	V3AB	323	suppression	1.7662145580914705	0.0010000000000000002	0.2978826277207344	0.0033570269191310555	-5.696699542210594	0.020637883511931743	304.55950190273984	True
09	V3AB	323	attraction	0.6818580023158866	2.0	0.0010000000000000002	1999.9999999999995	7.600902459542082	0.03007082040460396	301.6260715472609	True
09	hV4	416	suppression	2.2905853545422277	0.0010000000000000002	0.28430580999143273	0.0035173393045683245	-5.650050454576991	0.021302139781368634	189.00828124628939	True
09	hV4	416	attraction	1.9509939164047585	0.44916730131198357	0.0010000000000000002	449.16730131198346	6.107395427053525	0.021787306622211733	188.9145847599346	True
09	LO	590	suppression	0.5	0.0010000000000000002	0.07856233421366159	0.012728746033440862	-4.363892376100495	3.712772250008545e-05	263.5572892796347	True
09	LO	590	attraction	0.5	0.17389718472446133	0.0010000000000000002	173.89718472446128	5.158464232180667	8.395083482526378e-05	263.54494824888025	True
09	TO	248	suppression	1.8080966103786102	0.0010000000000000002	0.2947385875474328	0.0033928370503542174	-5.686088819575198	0.022518684124742894	167.12552586989847	True
09	TO	248	attraction	0.6962803767585385	2.0	0.0010000000000000002	1999.9999999999995	7.600902459542082	0.029129957631389147	165.99515893242037	True
09	VO	132	suppression	2.3871235020293713	0.0010000000000000002	0.22333364823395874	0.004477605626862036	-5.408666833718708	0.0158458622331602	187.14931993584045	True
09	VO	132	attraction	7.999999999999998	1.20171791732239	0.0010000000000000002	1201.7179173223897	7.091507409785621	0.018842920004405683	186.57939160635158	True
10	V1	619	suppression	1.0177350718471532	0.33208282407044926	0.0010000000000000002	332.0828240704492	5.805384407895714	0.0027669443438169683	111.7938952471778	True
10	V1	619	attraction	1.6433674711597095	0.0010000000000000002	0.12438653014944907	0.008039455709541145	-4.823393895901129	0.0011279780768825853	111.97763005432253	True
10	V2	532	suppression	2.1793820286267933	0.0010000000000000002	0.0608318194249691	0.016438765262206494	-4.108112997879879	0.0004156694610460976	99.99191574820466	True
10	V2	532	attraction	1.2538518141986676	0.11354441412852678	0.0010000000000000002	113.54441412852675	4.732194074285863	0.0005863218124906311	99.97484479678361	True
10	V3	471	suppression	0.7432394898776704	0.07383606274503589	0.0010000000000000002	73.83606274503587	4.3018472673352	5.651223883973433e-05	100.7741513832001	True
10	V3	471	attraction	7.999999999999998	0.07130749222822447	0.0010000000000000002	71.30749222822445	4.267001402239452	8.803365875509339e-05	100.77097465933397	True
10	V3AB	224	suppression	2.4854580650182143	0.24320477268236154	0.0010000000000000002	243.2047726823615	5.493903774415743	0.016466187569490143	124.00896949075114	True
10	V3AB	224	attraction	2.2430141865878723	0.0010000000000000002	0.3246495043834959	0.003080244961097304	-5.782746152335421	0.015947321866163544	124.07439073032664	True
10	hV4	267	suppression	7.999999999999998	0.0010000000000000002	0.06258954534327728	0.015977109188370385	-4.136598256862891	0.00033584821951959665	100.79971549633282	True
10	hV4	267	attraction	7.999999999999998	0.19960291576816627	0.0010000000000000002	199.6029157681662	5.296329971827612	0.0007941506972841683	100.75350321665104	True
10	LO	367	suppression	4.427081592131255	0.18181211666970404	0.0010000000000000002	181.81211666970398	5.202973827870682	0.004283419736633265	87.28608095807029	True
10	LO	367	attraction	2.667709947261166	0.0010000000000000002	0.16607221308998257	0.006021476930991292	-5.112422712377731	0.003474840134963353	87.35696231725558	True
10	TO	201	suppression	2.413012564868995	0.1783062321400753	0.0059956163313827264	29.73943332677423	3.392473886606165	0.009417984861754713	61.23843588569417	True
10	TO	201	attraction	2.2502797817899176	0.0010000000000000002	0.2128311724486844	0.004698559842032114	-5.3604992338101916	0.009245385039157727	61.249106120978546	True
10	VO	104	suppression	0.6442684079989077	2.0	0.0010000000000000002	1999.9999999999995	7.600902459542082	0.043932525287966206	33.630514430710505	True
10	VO	104	attraction	2.016106539299375	0.0010000000000000002	0.5346917215633412	0.0018702365487840028	-6.281690359439734	0.03802813019388218	33.83820672196434	True
11	V1	419	suppression	0.5	0.0010000000000000002	0.24533491056281137	0.0040760607518348976	-5.5026242589646035	0.000268287239076348	97.80757062890089	True
11	V1	419	attraction	0.5	0.734111151489975	0.0010000000000000002	734.1111514899748	6.598660449697414	0.0007459204519281171	97.7608419479914	True
11	V2	345	suppression	2.6038780948807356	0.0010000000000000002	0.10758499251360622	0.009294976712235498	-4.678281163219561	0.0010351456481304533	78.13044007956383	True
11	V2	345	attraction	4.579020262249312	0.1814213638316215	0.0010000000000000002	181.42136383162145	5.200822302695866	0.001312741126062611	78.10872894852608	True
11	V3	369	suppression	1.16091242313354	0.0010000000000000002	0.09563345486891049	0.010456591800126322	-4.560522705167936	0.0007351071751948712	69.4264968214346	True
11	V3	369	attraction	1.006724243147073	0.32056147460184636	0.0010000000000000002	320.56147460184627	5.770074066397937	0.0020108188935430427	69.33786347086367	True
11	V3AB	173	suppression	2.914174655280998	0.2909713287378378	0.0010000000000000002	290.9713287378377	5.673224735643323	0.014870281533146623	77.26479910329155	True
11	V3AB	173	attraction	2.3516572511496774	0.0010000000000000002	0.42138484049051445	0.002373127611415605	-6.0435465265666535	0.014011830234701983	77.33212837564109	True
11	hV4	199	suppression	7.999999999999998	0.30598461007647115	0.0010000000000000002	305.9846100764711	5.723534806819861	0.0012451769551853342	75.81532549318409	True
11	hV4	199	attraction	7.999999999999998	0.0010000000000000002	0.5744767651274456	0.0017407144391264524	-6.353459652828552	0.0007063845454754469	75.85622514240018	True
11	LO	390	suppression	2.806835491010039	0.24718812114817282	0.04517696940993473	5.471551641837543	1.6995622401645518	0.0036636184382127235	90.07716504691993	True
11	LO	390	attraction	2.464937430314801	0.0018902753192945611	0.29506967739444545	0.006406199837225784	-5.050489032960819	0.0036337944728255245	90.07986138352095	True
11	TO	86	suppression	7.999999999999998	0.557719315484315	0.0010000000000000002	557.7193154843148	6.3238558169795756	0.03226796699448431	41.875563805159125	True
11	TO	86	attraction	2.876015670672128	0.0010000000000000002	0.497419231747498	0.0020103766323768205	-6.209433195172509	0.023000602406298642	42.27657989626958	True
11	VO	58	suppression	7.999999999999998	0.4379138227104426	0.0010000000000000002	437.9138227104425	6.082022139215629	0.0060434752944412695	31.790105664698938	True
11	VO	58	attraction	3.2328532631302624	0.0010000000000000002	0.2675598791357079	0.003737481132187216	-5.589343388522297	0.004143741502849574	31.850865603859653	True
